i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
8190;https://openalex.org/I25974101;University of Würzburg;University of Würzburg;49.8033151, 9.9603039;49.79391, 9.95121;1233.0;True
8193;https://openalex.org/I4141589;UNIVERSIDAD NACIONAL DE ROSARIO;National University of Rosario;-34.703953, -58.3590493;-32.94682, -60.63932;287286.0;True
8199;https://openalex.org/I4210133995;CHRISTIE HOSPITAL (NHS) TRUST;The Christie NHS Foundation Trust;53.4139549, -2.2315631;53.48095, -2.23743;7460.0;False
8205;https://openalex.org/I106887733;NOVOZYMES;Novozymes (Denmark);55.756592, 12.4550982;55.67594, 12.56553;11326.0;False
8231;https://openalex.org/I4387154891;SCHADER-STIFTUNG;Schader-Stiftung;49.863653, 8.6543427;49.8825, 8.67472;2554.0;True
8232;https://openalex.org/I4210141132;Municipality of Athens;Municipality of Athens Development Agency;;37.98376, 23.72784;;False
8237;https://openalex.org/I4210118731;NOA;National Observatory of Athens;;37.98376, 23.72784;;False
8239;https://openalex.org/I4210108336;EUROPEAN INSTITUTE OF EDUCATION AND SOCIAL POLICY;European Institute of Education and Social Policy;48.871557, 2.2740618;48.85341, 2.3488;5828.0;True
8242;https://openalex.org/I166433441;HOCHSCHULE BREMEN;Hochschule Bremen;53.0720717, 8.7941521;53.07582, 8.80717;964.0;True
8251;https://openalex.org/I2799750631;LIMERICK COUNTY COUNCIL;Limerick County Council;;52.66472, -8.62306;;True
8259;https://openalex.org/I4387154780;REGIONE LOMBARDIA;Regione Lombardia;45.4890457, 9.1931564;45.46427, 9.18951;2770.0;True
8264;https://openalex.org/I2801097735;RUNDFUNK BERLIN-BRANDENBURG;Rundfunk Berlin-Brandenburg;52.3906643, 13.1224643;52.52437, 13.41053;24536.0;True
8270;https://openalex.org/I90326151;ECOLE DES HAUTES ETUDES COMMERCIALES;Ecole des Hautes Etudes Commerciales du Nord;48.7950806, 2.1985334;50.69421, 3.17456;222509.0;False
8271;https://openalex.org/I83019370;TECHNISCHE UNIVERSITEIT EINDHOVEN;Eindhoven University of Technology;51.4486084, 5.4852051;51.44083, 5.47778;1006.0;True
8273;https://openalex.org/I7876267;OPEN UNIVERSITEIT NEDERLAND;Open University of the Netherlands;;50.88365, 5.98154;;True
8284;https://openalex.org/I2277624104;FONDAZIONE BRUNO KESSLER;Fondazione Bruno Kessler;;46.06787, 11.12108;;True
8287;https://openalex.org/I91203450;UNIVERSITY OF HAIFA;University of Haifa;;32.81841, 34.9885;;True
8289;https://openalex.org/I173212132;VILNIAUS UNIVERSITETAS;Vilnius University;54.8892239, 23.8760616;54.68916, 25.2798;92705.0;True
8322;https://openalex.org/I165143802;THE UNIVERSITY OF QUEENSLAND;The University of Queensland;;-27.46794, 153.02809;;True
8330;https://openalex.org/I73142707;ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS;Athens University of Economics and Business;;37.98376, 23.72784;;True
8332;https://openalex.org/I187792471;IONIAN UNIVERSITY;Ionian University;;39.62441, 19.92016;;True
8338;https://openalex.org/I67415387;LANCASTER UNIVERSITY;Lancaster University;54.0128679, -2.787053;54.04649, -2.79988;3831.0;True
8349;https://openalex.org/I4210118531;ORT FRANCE;ORT France;48.8717021, 2.2886894;48.85341, 2.3488;4845.0;True
8350;https://openalex.org/I4210105332;EUROPEAN SCHOOLS;Association of Schools of Public Health in the European Region;;50.85045, 4.34878;;False
8360;https://openalex.org/I4210101247;THE WEIZMANN INSTITUTE OF SCIENCE;American Committee for the Weizmann Institute of Science;;40.71427, -74.00597;;False
8366;https://openalex.org/I4210119130;INSTITUTE FOR LEARNING INNOVATION;Institute for Learning Innovation;;45.52345, -122.67621;;True
8369;https://openalex.org/I4210095974;"STOWARZYSZENIE ""MIASTA W INTERNECIE""";Cities On Internet Association;51.919438, 19.145136;50.01381, 20.98698;248045.0;False
8378;https://openalex.org/I108103353;UNIVERSIDAD DE VALLADOLID;Universidad de Valladolid;41.6514282, -4.7202566;41.65518, -4.72372;507.0;True
8380;https://openalex.org/I891191580;AALBORG UNIVERSITET;Aalborg University;57.0150659, 9.9842493;57.048, 9.9187;5398.0;True
8384;https://openalex.org/I4210136238;MEDIEN IN DER BILDUNG;Leibniz-Institut für Wissensmedien;48.5090426, 9.0494219;48.52266, 9.05222;1528.0;False
8388;https://openalex.org/I4210119286;NATIONAL ENDOWMENT FOR SCIENCE, TECHNOLOGY AND THE ARTS;Nesta;51.509824, -0.0877936;51.50853, -0.12574;2630.0;True
8404;https://openalex.org/I98805295;UNIVERSITY OF AEGEAN;University of the Aegean;;39.10772, 26.55529;;False
8441;https://openalex.org/I2800963090;ARCHIVUM SECRETUM APOSTOLICUM VATICANUM;Vatican Secret Archives;;41.90268, 12.45414;;True
8444;https://openalex.org/I2801223450;INSTITUT ROYAL DES SCIENCES NATURELLES DE BELGIQUE;Institute of Natural Sciences;;50.85045, 4.34878;;True
8446;https://openalex.org/I4210145060;HRVATSKI PRIRODOSLOVNI MUZEJ;Croatian Natural History Museum;;45.81313, 15.97753;;True
8453;https://openalex.org/I2800252509;JEWISH AGENCY FOR ISRAEL;Jewish Agency for Israel;;31.76904, 35.21633;;True
8461;https://openalex.org/I4210154857;RIKSARKIVET;National Archives of Sweden;59.3268339, 18.021642;59.32938, 18.06871;2685.0;True
8462;https://openalex.org/I2799405328;HERITAGE MALTA;Heritage Malta;;35.88917, 14.53278;;True
8491;https://openalex.org/I4210110158;Institute of Hematology and Blood Transfusion;Kirov Research Institute of Hematology and Blood Transfusion FMBA;;58.59665, 49.66007;;False
8493;https://openalex.org/I4210095794;National Academy of Sciences of Belarus Institute of Physiology;Institute of Physiology National Academy of Sciences of Belarus;;53.9, 27.56667;;False
8499;https://openalex.org/I142263535;Nottingham University;University of Nottingham;52.9331912, -1.193602;52.9536, -1.15047;3675.0;False
8502;https://openalex.org/I208875869;Moscow State University 'M.V. Lomonosov';Moscow State University of Fine Chemical Technologies;;55.75222, 37.61556;;False
8504;https://openalex.org/I4210114361;Russian Academy of Sciences Institute of the Russian Language;V.V. Vinogradov Russian Language Institute;;55.75222, 37.61556;;False
8506;https://openalex.org/I78757542;University of Newcastle;University of Newcastle Australia;54.9781086, -1.6143379;-32.92953, 151.7801;16806775.0;False
8508;https://openalex.org/I172901346;St. Petersburg University;St Petersburg University;59.9422734, 30.274703;59.93863, 30.31413;2233.0;False
8509;https://openalex.org/I2801924832;Hermitage Museum;Hermitage Museum;59.942173, 30.316063;36.16589, -86.78444;7888173.0;True
8510;https://openalex.org/I4391768082;Russian Academy of Sciences Institute of Limnology;Institute of Limnology of the Russian Academy of Sciences;59.9342802, 30.3350986;59.93863, 30.31413;1264.0;False
8511;https://openalex.org/I95568926;Russian Academy of Science Ioffe Physical-Technical Institute;Ioffe Institute;60.0067117, 30.3684305;59.93863, 30.31413;8151.0;False
8514;https://openalex.org/I7882870;GLASGOW UNIVERSITY;University of Glasgow;;55.86515, -4.25763;;True
8517;https://openalex.org/I4210153290;Russian Academy of Science History of Material Culture;Institute of History of Material Culture;;59.93863, 30.31413;;False
8519;https://openalex.org/I177969490;University of Southern Denmark;University of Southern Denmark;55.3680332, 10.4280104;55.39594, 10.38831;3990.0;True
8523;https://openalex.org/I4210165334;Russian Academy of Sciences Komarov Botanical Institute;Komarov Botanical Institute of the Russian Academy of Sciences;;59.93863, 30.31413;;False
8525;https://openalex.org/I95674353;Catholic University of Louvain;UCLouvain;50.6701366, 4.6099238;50.66829, 4.61443;378.0;True
8527;https://openalex.org/I4210094354;Theological Academy;Christian Theological Academy in Warsaw;41.6913889, 44.8075;52.22977, 21.01178;2137368.0;False
8528;https://openalex.org/I291386647;Belarusian State University;Belarusian State University;53.8977741, 27.5570339;53.9, 27.56667;678.0;True
8529;https://openalex.org/I19880235;Moscow State University;Lomonosov Moscow State University;;55.75222, 37.61556;;True
8536;https://openalex.org/I191043459;State Engineering University of Armenia;National Polytechnic University of Armenia;;40.18111, 44.51361;;True
8544;https://openalex.org/I166825849;TAMPEREEN YLIOPISTO;Tampere University;60.9355715, 26.7981477;61.49911, 23.78712;172938.0;True
8546;https://openalex.org/I2799497536;BLAST THEORY;Blast Theory;50.8299776, -0.2103983;50.82838, -0.13947;4985.0;True
8559;https://openalex.org/I106118109;EÖTVÖS LORÁND TUDOMÁNYEGYETEM;Eötvös Loránd University;;47.49835, 19.04045;;True
8560;https://openalex.org/I251738;EDINBURGH NAPIER UNIVERSITY;Edinburgh Napier University;;55.95206, -3.19648;;True
8564;https://openalex.org/I193033237;INSTITUT SUPERIEUR DE L'AERONAUTIQUE ET DE L'ESPACE;Institut Superieur de l'Aeronautique et de l'Espace (ISAE-SUPAERO);;43.60426, 1.44367;;True
8575;https://openalex.org/I2801994115;EUROPEAN SPACE AGENCY;European Space Agency;48.8480731, 2.304542;48.85341, 2.3488;3292.0;True
8578;https://openalex.org/I67311998;EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH;European Organization for Nuclear Research;;46.20222, 6.14569;;True
8612;https://openalex.org/I95013407;UNIVERSIDAD PABLO DE OLAVIDE;Universidad Pablo de Olavide;;37.38283, -5.97317;;True
8624;https://openalex.org/I4210107837;AGRICULTURAL ECONOMICS RESEARCH INSTITUTE;Agrárközgazdasági Intézet;52.0889162, 4.2988161;47.49835, 19.04045;1171990.0;False
8628;https://openalex.org/I4400008924;FACULTY OF ORGANIZATIONAL SCIENCES, UNIVERSITY OF BELGRADE;University of Belgrade – Faculty of Organizational Sciences;44.7834604, 20.4680482;44.80401, 20.46513;2297.0;False
8643;https://openalex.org/I188730046;VYTAUTAS MAGNUS UNIVERSITY;Vytautas Magnus University;55.0799138, 22.7752793;54.90272, 23.90961;74995.0;True
8669;https://openalex.org/I4210151455;MINISTRY OF SCIENCE TECHNOLOGY AND INNOVATION;Ministry of Science, Technology and Innovation;55.6837642, 12.5895958;-15.77972, -47.92972;9737445.0;False
8676;https://openalex.org/I4210123623;ENTERPRISE ESTONIA;Enterprise Estonia (Estonia);59.42849750000001, 24.7502158;59.43696, 24.75353;959.0;False
8677;https://openalex.org/I4210146676;MINISTRY OF HIGHER EDUCATION, SCIENCE AND TECHNOLOGY;Ministry of Science Technology and Higher Education;;38.71667, -9.13333;;False
8678;https://openalex.org/I2799726862;ÖSTERREICHISCHE FORSCHUNGSFÖRDERUNGSGESELLSCHAFT;Austrian Research Promotion Agency;48.2203692, 16.3537414;48.20849, 16.37208;1895.0;True
8682;https://openalex.org/I1319490839;MINISTRY OF EDUCATION AND SCIENCE;Ministry of Education, Culture, Sports, Science and Technology;;35.6895, 139.69171;;False
8683;https://openalex.org/I4210161269;MALTA COUNCIL FOR SCIENCE AND TECHNOLOGY;Malta Council for Science and Technology;;35.88917, 14.53278;;True
8690;https://openalex.org/I4210153480;GENERAL SECRETARIAT FOR RESEARCH AND TECHNOLOGY;General Secretariat for Research and Technology;;37.98376, 23.72784;;True
8694;https://openalex.org/I58077936;ROMANIAN ACADEMY;Romanian Academy;44.430298, 26.0965073;44.43225, 26.10626;804.0;True
8697;https://openalex.org/I4210164184;MINISTRY OF EMPLOYMENT AND THE ECONOMY;Ministry of Labour, Employment and the Social and Solidarity Economy;60.3904776, 25.663105;49.61167, 6.13;1716334.0;False
8702;https://openalex.org/I4387155140;REGIONE EMILIA-ROMAGNA;Regione Emilia-Romagna;;44.49381, 11.33875;;True
8705;https://openalex.org/I4210135952;MINISTERIUM FÜR ARBEIT, GESUNDHEIT, SOZIALES DES LANDES NORDRHEIN-WESTFALEN;Ministerium für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen;;51.22172, 6.77616;;False
8711;https://openalex.org/I4210119278;FINNISH FUNDING AGENCY FOR TECHNOLOGY AND INNOVATION;Tekes;;60.16952, 24.93545;;True
8713;https://openalex.org/I148297040;NETHERLANDS ORGANISATION FOR SCIENTIFIC RESEARCH;Netherlands Organisation for Applied Scientific Research;;52.00667, 4.35556;;False
8724;https://openalex.org/I91712215;SAARLAND UNIVERSITY;Saarland University;49.2412528, 7.021029299999999;49.23262, 7.00982;1258.0;True
8726;https://openalex.org/I96673099;DANMARKS TEKNISKE UNIVERSITET;Technical University of Denmark;;55.77044, 12.50378;;True
8728;https://openalex.org/I188760350;NATIONAL UNIVERSITY OF IRELAND GALWAY;Ollscoil na Gaillimhe – University of Galway;53.2705588, -9.0566677;53.27245, -9.05095;434.0;False
8729;https://openalex.org/I123044942;UNIVERSITAT AUTÒNOMA DE BARCELONA;Universitat Autònoma de Barcelona;41.499554, 2.096275;41.49109, 2.14079;3825.0;True
8730;https://openalex.org/I90344618;MEDICAL RESEARCH COUNCIL.;Medical Research Council;51.5228031, -0.1469799;51.50853, -0.12574;2163.0;False
8731;https://openalex.org/I106157433;UNIVERSITY KASSEL;University of Kassel;51.32293, 9.5078;51.31667, 9.5;882.0;False
8732;https://openalex.org/I8901234;FOUNDATION FOR RESEARCH AND TECHNOLOGY-HELLAS;Foundation for Research and Technology Hellas;;35.32787, 25.14341;;False
8733;https://openalex.org/I47508984;IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE.;Imperial College London;51.4990339, -0.175757;51.50853, -0.12574;3619.0;False
8735;https://openalex.org/I4210093138;FOUNDATION OF BIOMEDICAL RESEARCH OF THE ACADEMY OF ATHENS;Biomedical Research Foundation of the Academy of Athens;37.9885893, 23.7854126;37.98376, 23.72784;5074.0;False
8737;https://openalex.org/I21250087;UNIVERZITA KARLOVA V PRAZE;Charles University;;50.08804, 14.42076;;True
8744;https://openalex.org/I205051169;KINGSTON UNIVERSITY;Kingston University;;51.50853, -0.12574;;True
8746;https://openalex.org/I4405252762;UNIVERSIDADE DE BEIRA INTERIOR;Centro de Investigação em Ciências da Saúde;;40.28106, -7.50504;;False
8748;https://openalex.org/I47508984;IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE;Imperial College London;;51.50853, -0.12574;;False
8752;https://openalex.org/I4210127641;HOSPITAL UNIVERSITARI VALL D'HEBRON;Vall d'Hebron Hospital Universitari;41.4275248, 2.1430334;41.38879, 2.15899;4508.0;False
8758;https://openalex.org/I197323543;JOHANNES GUTENBERG UNIVERSITY OF MAINZ;Johannes Gutenberg University Mainz;;49.98419, 8.2791;;True
8759;https://openalex.org/I99682543;UNIVERSITY OF MINHO;University of Minho;;41.55032, -8.42005;;True
8760;https://openalex.org/I2801737446;SUPREME COUNCIL OF ANTIQUITIES;Supreme Council of Antiquities;;30.06263, 31.24967;;True
8767;https://openalex.org/I2799782315;EGYPTIAN MUSEUM;Egyptian Museum;30.0907025, 31.2445964;30.06263, 31.24967;3159.0;True
8770;https://openalex.org/I8901234;FOUNDATION FOR RESEARCH AND TECHNOLOGY- HELLAS;Foundation for Research and Technology Hellas;;35.32787, 25.14341;;False
8777;https://openalex.org/I107766831;NATIONAL RESEARCH CENTER;NSF National Center for Atmospheric Research;30.0445455, 31.2363723;40.01499, -105.27055;11025044.0;False
8778;https://openalex.org/I156983542;JORDAN UNIVERSITY OF SCIENCE AND TECHNOLOGY;Jordan University of Science and Technology;32.5454418, 35.8571532;32.55556, 35.85;1310.0;True
8786;https://openalex.org/I4210118791;INSTITUTO TECNOLÓGICO DE CANARIAS;Instituto Tecnológico de Canarias;;28.09973, -15.41343;;True
8789;https://openalex.org/I2799334681;LUDWIG BOLTZMANN GESELLSCHAFT;Ludwig Boltzmann Gesellschaft;;48.20849, 16.37208;;True
8790;https://openalex.org/I126231945;QUEEN'S UNIVERSITY BELFAST;Queen's University Belfast;;54.59682, -5.92541;;True
8791;https://openalex.org/I9341345;UNIVERSITY OF LUEBECK;University of Lübeck;53.83339729999999, 10.703516;53.86893, 10.68729;4092.0;True
8794;https://openalex.org/I4210132495;BIOINFOBANK INSTITUTE;BioInfoBank Institute;;52.40692, 16.92993;;True
8795;https://openalex.org/I99065089;TSINGHUA UNIVERSITY;Tsinghua University;;39.9075, 116.39723;;True
8799;https://openalex.org/I1298580462;INSTITUT DE VEILLE SANITAIRE;Institut de Veille Sanitaire;;48.82182, 2.42716;;True
8801;https://openalex.org/I889458895;UNIVERSITY OF HONG KONG;University of Hong Kong;;22.27832, 114.17469;;True
8804;https://openalex.org/I39555362;WARWICK UNIVERSITY;University of Warwick;52.3876918, -1.5619541;52.40656, -1.51217;3976.0;True
8806;https://openalex.org/I27897274;ISTITUTO SUPERIORE DI SANITÀ;Istituto Superiore di Sanità;;41.89193, 12.51133;;True
8809;https://openalex.org/I4210088462;HAMBURG UNIVERSITY OF APPLIED SCIENCES;MSH Medical School Hamburg – University of Applied Sciences and Medical University;53.557079, 10.023018;53.55073, 9.99302;2104.0;False
8823;https://openalex.org/I4392021221;STATE GENERAL LABORATORY;General Chemical State Laboratory;;37.98376, 23.72784;;False
8824;https://openalex.org/I4210126692;LANDESGESUNDHEITSAMT BADEN-WÜRTTEMBERG;Landesgesundheitsamt Baden-Württemberg;;48.78232, 9.17702;;True
8825;https://openalex.org/I184903800;ENVIRONMENT AGENCY;Environment Agency;;53.43012, -1.35678;;True
8828;https://openalex.org/I108290504;UNIVERSITÀ DI PISA;University of Pisa;;43.70853, 10.4036;;True
8829;https://openalex.org/I4210145479;BAYERISCHES LANDESAMT FÜR GESUNDHEIT UND LEBENSMITTELSICHERHEIT;Bayerisches Landesamt für Gesundheit und Lebensmittelsicherheit;;49.59099, 11.00783;;True
8831;https://openalex.org/I4210104433;RIJKSINSTITUUT VOOR VOLKSGEZONDHEID EN MILIEU;National Institute for Public Health and the Environment;;52.11, 5.18056;;True
