institution_id;institution_name;search_result_name;institution_geolocation;dist (m);source
10326;ORGANIZACION DE PRODUCTORES MEJILLONEROS DE GALICIA OPP N° 18;Avenida Da Mariña;42.597791, -8.765972;;Mapbox
10327;ROEM VAN YERSEKE BV;Yerseke;51.49563, 4.051221;;Mapbox
10328;CENTRO DE INVESTIGACIONS MARINAS;As Pedras De Corón;42.577865, -8.803627;;Mapbox
10330;UNIVERSITÉ DES SCIENCES ET TECHNOLOGIES DE LILLE;Villeneuve-d'Ascq;50.61965, 3.131085;;Mapbox
10334;OFFICE NATIONAL D'INFORMATION SUR LES ENSEIGNEMENTS ET LES PROFESSIONS;12 Mail Barthelemy Thimonnier;48.839394, 2.627845;;Mapbox
10335;SCAN MESSTECHNIK GMBH;Hottinger Baldwin Messtechnik (United States);42.34593, -71.55229;;OpenAlexNormalized
10336;KLINIPHARM GMBH;Eschenheimer Tor 3;50.117335, 8.678835;;Mapbox
10339;JOHANNES GUTEMBERG UNIVERSITÄT MAINZ;Saarstraße 21;49.995865, 8.246317;;Mapbox
10341;BIOTECMARIN GMBH;BIOTECmarin (Germany);49.98419, 8.2791;;OpenAlexNormalized
10342;PORIFARMA;Poelbos 3;52.050626, 5.637778;;Mapbox
10343;PHARMA MAR SA;Avenida De Los Reyes 1;40.6555, -3.754373;;Mapbox
10346;CENTRE DE RECERCA I INVESTIGACIO DE CATALUNYA S.A.;Carrer Margalló 12;41.425462, 2.094881;;Mapbox
10347;W. NIXON & SONS LTD;Bolshaw Road;53.360668, -2.224912;;Mapbox
10348;BIO SENSOR TECHNOLOGIE GMBH;Buchholzer Straße 61;52.552784, 13.78264;;Mapbox
10349;BVT TECHNOLOGIES A.S;Brněnská 1257;49.29776, 16.541697;;Mapbox
10350;INVESTIGACIONES BIOQUIMICAS S.L;Passeig Del Remei;41.697606, 2.439834;;Mapbox
10352;RICHARD WOODALL LTD;Lane End;51.371234, 1.115626;;Mapbox
10353;SELECCION BATALLE, S.A;Avinguda Dels Segadors;41.821492, 2.721736;;Mapbox
10354;CARTON GROUP LTD;Bluebell Road;53.331256, -6.337123;;Mapbox
10355;FELTALALOI ES KUTATO KOZPONT SZOLGALTATO KFT;Szalonka Köz 28;47.485132, 19.123314;;Mapbox
10356;JCB ELECTRONICA S L;Travessera De Gràcia 108;41.399344, 2.154876;;Mapbox
10357;GALVANOTECHNA, DRUZSTVO;Západní 2;50.712014, 15.167394;;Mapbox
10358;INSTITUT DE LA CORROSION SAS;220 Rue Pierre Rivoalon;48.364531, -4.548003;;Mapbox
10359;VYSOKA SKOLA CHEMICKO-TECHNOLOGICKA V PRAZE;Technická 5;50.103851, 14.389766;;Mapbox
10360;MICREL SA;Rue Gutenberg;47.797823, -3.284895;;Mapbox
10361;METRICORR APS;Glerupvej 20;55.696844, 12.438723;;Mapbox
10363;KATHOLIEKE HOGESCHOOL ZUID-WEST VLAANDEREN VZW;Doorniksesteenweg 145;50.806271, 3.281809;;Mapbox
16367;Szepmuveszeti Muzeum;Dózsa György Út;47.512149, 19.079575;;Mapbox
10368;THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN;College Street;57.1427, -2.099805;;Mapbox
10369;INSTITUTE FOR RURAL DEVELOPMENT RESEARCH AT GOETHE UNIVERSITY FRANKFURT;Zeppelinallee 31;50.122965, 8.652888;;Mapbox
10370;FUNDACIO EMPRESA I CIENCIA - UNIVERSITAT AUTÒNOMA DE BARCELONA;Avinguda Rectoret;41.426974, 2.092775;;Mapbox
10371;"DIPARTIMENTO DI ECONOMIA PUBBLICA, UNIVERSITA DI ROMA ""LA SAPIENZA""";Via Del Castro Laurenziano 9;41.905871, 12.519351;;Mapbox
10373;NORWEGIAN AGRICULTURAL ECONOMICS RESEARCH INSTITIUTE;Schweigaards Gate 33b;59.909452, 10.76513;;Mapbox
10374;BIOTECHNICAL FACULTY OF THE UNIVERSITY OF LJUBLJANA;Via Ljubljana 101;45.538338, 13.658196;;Mapbox
10375;FRAUNHOFER GESELLSCHAFT ZUR FÖRDERUNG DER ANGEWANDTEN FORSCHUNG E.V.;Hansastraße 27c;48.132884, 11.530385;;Mapbox
10376;GOSPODARSKO INTERESNO ZDRUZENJE GROZD PROIZVAJALCEV VISOKO TEHNOLOSKE OPREME;Adamičeva Cesta 36;45.955794, 14.664358;;Mapbox
10377;CRIT - CENTRO DI RICERCA E INNOVAZIONE TECNOLOGICA S.R.L.;Via Bonasi 5;44.796022, 10.899013;;Mapbox
10378;FONDAZIONE ISTITUTO PER IL LAVORO;Via Marconi 8;44.496618, 11.336804;;Mapbox
10379;INVENIO GMBH ENGINEERING SERVICES;Eisenstraße 9;49.976019, 8.421418;;Mapbox
10380;C.R.F. SOCIETA CONSORTILE PER AZIONI;Strada Torino 50;45.014136, 7.565421;;Mapbox
10381;MANAGING INNOVATION STRATEGIES, S.L.L.;Paulino Mendivil Kalea 18;43.325688, -3.014217;;Mapbox
10382;FUNDACION PARA EL DESARROLLO DE LA CIENCIA Y TECNOLOGIA EN EXTREMADURA;Ex-S/N 2a;38.740995, -5.65883;;Mapbox
10384;FUNDACIN LABEIN;Derio;43.29196, -2.887187;;Mapbox
10385;KEIPER GMBH UND CO. KG, GERMANY;Büchelstraße 54-58;51.197487, 7.171558;;Mapbox
10387;COMMUNARDO SOFTWARE GMBH;Großenhainer Straße 132;51.086818, 13.725958;;Mapbox
10388;CLUSTERLAND OBERÖSTERREICH GMBH;Hafenstraße 47-51;48.318625, 14.306416;;Mapbox
10389;ZARZAD WOJEWODZTWA WARMINSKO - MAZURSKIEGO;Piłsudskiego 7/9;54.244105, 20.813446;;Mapbox
10390;RTD TALOS LTD;RTD Talos (Cyprus);35.17531, 33.3642;;OpenAlexNormalized
10392;ROZVOJOVA AGENTURA TRENCIANSKEHO SAMOSPRAVNEHO KRAJA, N.O.;Námestie Sv. Anny;48.889688, 18.035985;;Mapbox
10393;BIC GROUP, S. R. O.;Zochova;48.146083, 17.101792;;Mapbox
10394;SLOVAK CHAMBER OF COMMERCE AND INDUSTRY, TRENCIN REGIONAL CHAMBER;Jilemnického 2;48.62761, 18.394036;;Mapbox
10396;ZENTRUM FUR INNOVATION UND TECHNIK IN NORDHEIN - WESTFALEN GMBH;Dohne 54;51.418442, 6.878108;;Mapbox
10397;KAUNAS REGIONAL INNOVATION CENTRE;K. Petrausko G. 26;54.906017, 23.931375;;Mapbox
10398;IMG INNOVATIONS-MANAGEMENT GMBH;Holzhofstraße 4;49.994046, 8.27825;;Mapbox
10399;LITHUANIAN BUSINESS EMPLOYERS' CONFEDERATION';Vilniaus G. 5;55.518871, 26.322457;;Mapbox
10400;ARISTOTLE UNIVERSITY OF THESSALONIKI- URBAN AND REGIONAL INNOVATION RESEARCH UNIT;Campus Drive;42.029381, -88.242181;;Mapbox
10401;LATVIAN TECHNOLOGICAL CENTER;Aizkraukles Iela 21;56.976517, 24.191783;;Mapbox
10402;KAUNAS UNIVERSITY OF TECHNOLOGY REGIONAL BUSINESS INCUBATOR;Petrauskų G. 26;54.429046, 24.572505;;Mapbox
10403;REGIONAL DEVELOPMENT AGENCY OF THE WEST REGION, ROMANIA;Strada Proclamația De La Timișoara 5;45.755021, 21.232888;;Mapbox
10404;AGENTIA DE DEZVOLTARE REGIONALA NORD-VEST;Strada Sextil Pușcariu 2;46.771075, 23.588151;;Mapbox
10405;METRON S.R.L.;Via Guido Rossa;42.798214, 13.763029;;Mapbox
10406;GEOLOGICAL SURVEY OF NORWAY;Leiv Erikssons Gate;59.550731, 9.286143;;Mapbox
10410;EUROPEAN VISION INSTITUTE EEIG;Rue du Trône 98;50.837012, 4.370494;;Mapbox
10411;RETINA INTERNATIONAL;Ausstellungsstrasse 36;47.382188, 8.536666;;Mapbox
10412;UNIVERSITY COLLEGE LONDON, INSTITUTE OF OPHTHALMOLOGY;11-43 Bath Street;51.52734, -0.0911;;Mapbox
10415;STICHTING KATHOLIEKE UNIVERSITEIT, MORE PARTICULARLY THE UNIVERSITY MEDICAL CENTRE NIJMEGEN;Geert Grooteplein Zuid 10;51.823656, 5.85953;;Mapbox
10419;RESEARCH CENTRE JUELICH GMBH;Leo-Brandt-Straße;50.905941, 6.383842;;Mapbox
10420;GENABLE TEHNOLOGIES LIMITED;Trinity College;53.344508, -6.253643;;Mapbox
10423;FUNDACION JIMENEZ DIAZ UTE;Avenida De Los Reyes Católicos 2;40.472826, -3.381208;;Mapbox
10425;AIBILI - ASSOCIAÇÃO PARA INVESTIGAÇÃO BIOMÉDICA E INOVAÇÃO EM LUZ E IMAGEM;Rua Santa Comba;40.198209, -8.43787;;Mapbox
10440;THE CHILDREN'S CULTURAL CENTRE LTD;18 Eustace Street;53.34503, -6.26475;;Mapbox
10441;THE DANISH NATIONAL COMMITTEE FOR BIOMEDICAL RESEARCH ETHICS;Slotsholmsgade 12;55.674829, 12.584724;;Mapbox
10442;AARHUS UNIVERSITET - DANMARKS PAEDAGOGISKE UNIVERSITETSSKOLE;Tuborgvej 164;55.7217, 12.543237;;Mapbox
10443;HELSINGIN KAUPPAKORKEALOULU;Runeberginkatu 14-16;60.171864, 24.922894;;Mapbox
10444;TARU UELIKOOL;Ülikooli 18;58.38077, 26.719529;;Mapbox
10445;THE DANISH UNIVERSITY OF EDUCATION;Emdrupvej 101;55.722732, 12.53767;;Mapbox
10446;MEDICAL ECONOMICS AND RESEARCH CENTRE, SHEFFIELD;Glossop Road;53.378279, -1.490803;;Mapbox
10447;ERASMUS UNIVERSITAIR MEDISCH CENTRUM;Dokter Molewaterplein 50;51.910611, 4.469391;;Mapbox
10448;FACHHOCHSCHULE KOELN;Mainzer Straße 5;50.921024, 6.964076;;Mapbox
10449;SOCIEDAD ESPAÑOLA DE NUTRICIÓN COMUNITARIA;Kalea Luis Briñas 18;43.25901, -2.949658;;Mapbox
10450;FACULDADE DE MOTRICIDADE HUMANA;Estrada Da Costa;41.148385, -6.90202;;Mapbox
10452;TIMAR CULTURES EM AQUA LDA;Tv Fuseta;39.103433, -9.344278;;Mapbox
10461;CENTRE NATIONAL DU MACHINISME AGRICOLE, DU GENIE RURAL DES EAUX ET DES FORETS;Parc De Tourvoie;48.749208, 2.316999;;Mapbox
10467;RHEINISCH - WESTFALISCHE TECHNISCHE HOCHSCHULE AACHEN;Templergraben 55;50.777643, 6.077934;;Mapbox
10469;HIDROMOD - MODELACAO EM ENGENHARIA LDA;Avenida Manuel Da Maia 36;38.746899, -9.218647;;Mapbox
10472;HYDROCONTROL - CENTRO DI RICERCA E FORMAZIONE PER IL CONTROLLO DEI SISTEMI IDRICI;Strada 52;39.150593, 8.965862;;Mapbox
10479;KINGS COLLEGE LONDON;Strand;51.511037, -0.119925;;Mapbox
10484;ALTA RICERCA E SVILUPPO IN BIOTECNOLOGIE S.R.L.;Via Nino Bixio 15;43.327212, 11.328008;;Mapbox
10485;ACADEMISH ZEIKENHUIS BIJ DE UNIVERSITEIT VAN AMSTERDAM;Meibergdreef 9;52.29499, 4.957912;;Mapbox
10486;VRIJE UNIVERSITEIT MEDEISH CENTRUM;De Boelelaan 1117;52.334567, 4.859827;;Mapbox
10489;CENTRE DE RECHERCHE ET D'INFORMATION SUR LA DEMOCRATIE ET L'AUTONOMIE';2 Passage Flourens;48.897301, 2.326766;;Mapbox
10490;NEW EUROPE CENTRE FOR REGIONAL STUDIES;Mladezhka;42.200585, 24.793494;;Mapbox
10492;TAMPEREEN YLIOPISTOON;Kalevantie 4;61.493945, 23.779667;;Mapbox
10493;INSTITUT FUER INTERDISZIPLINAERE NONPROFIT FORSCHUNG AN DER WIRTSCHAFTSUNIVERSITAET WIEN;Nordbergstraße 15;48.229193, 16.360661;;Mapbox
10494;TURUN KAUPPAKORKEAKOULU;Rehtorinpellonkatu 3;60.454715, 22.289182;;Mapbox
10495;JYVÄSKYLÄU YLIOPISTO;Seminaarinkatu 15;62.235752, 25.733801;;Mapbox
10496;ISTITUTO STUDI SVILUPPO AZIENDE NONPROFIT;Via Inama 5;46.06627, 11.117705;;Mapbox
10497;UNIVERSITA DI GENOVA;Via Balbi 5;44.414854, 8.926621;;Mapbox
10498;ISTITUTO LARD FRANCO BRAMBILLA. COOPERATIVA DI RICERCA A R.L.;Via Olmetto 9;45.459433, 9.185317;;Mapbox
16368;@CULT srl;Via Dandolo;41.885616, 12.466449;;Mapbox
10500;NOVA (NORSK INSTITUTT FOR FORSKNING OM OPPVEKST, VELFERD OG ALDRING);Munthes Gate 29;59.924001, 10.711151;;Mapbox
10501;ANALISTAS SOCIO-POLITICOS, GABINETE DE ESTUDIOS S.L.;Calle De Quintana 24;40.427579, -3.718377;;Mapbox
10505;GÖTEBORG UNIVERSITY;Stora Björn 100;57.750953, 12.05357;;Mapbox
10506;DANMARKS RADIO (DANISH BROADCASTING ORGANISATION);Buen;55.683377, 12.497693;;Mapbox
10508;JUSTUS LIEBIG UNIVERSITAET;Siessen 23;47.818304, 9.453546;;Mapbox
10509;VYTAUTO DIDZIOJO UNIVERSITETAS (VYTAUTAS MAGNUS UNIVERSITY);K. Donelaičio G. 58;54.823251, 23.859252;;Mapbox
10510;KATHOLIEKE UNIVERSITEIT BRABANT;Warandelaan 2;51.562892, 5.041756;;Mapbox
10512;NIJMEGEN SCHOOL OF MANAGEMENT, RADBOUD UNIVERSITY NIJMEGEN;Thomas Van Aquinostraat 1;51.818846, 5.863882;;Mapbox
10523;INSTITUTE OF ETHNOLOGY OF THE ACADEMY OF SCIENCES OF THE CZECH REPUBLIC;Na Florenci;50.088993, 14.435531;;Mapbox
10525;UNIVERSIDAD DEL PAIS VASCO - EUSKAL HERRIKO UNIBERTSITATEA;Leioa;43.325024, -2.985572;;Mapbox
10526;INLECOM SYSTEMS LTD;Inlecom Systems (United Kingdom);51.50853, -0.12574;;OpenAlexNormalized
10527;CENTRO DI STUDI LUCA D'AGLIANO;Via Principe Amedeo 34;45.066718, 7.690251;;Mapbox
10531;UNIVERSITÀ POLITECNICA DELLE MARCHE (ANCONA);Piazza Roma 22;43.617293, 13.51298;;Mapbox
10533;IDEA STRATEGISCHE ECONOMISCHE CONSULTING;Congresstraat;50.849561, 4.365979;;Mapbox
10534;INSTITUTE OF ECONOMICS AT THE BULGARIAN ACADEMY OF SCIENCES;Aksakov;42.693666, 23.330433;;Mapbox
10535;ORACLE- RESEAU D'ADMINISTRATEURS CULTURELS EUROPÉENS;Place Maurice Van Meenen 2;50.825091, 4.344624;;Mapbox
10536;CENTRE INTERDISCIPLINAIRE DE RECHERCHE COMPARATIVE EN SCIENCES SOCIALES;41 Rue Amilcar Cipriani;48.914145, 2.335975;;Mapbox
10538;KUNGLIKA VETENSKAPSAKADEMIEN KVA;Lilla Frescativägen 4;59.366468, 18.05188;;Mapbox
10539;HAMBURGISCHES WELT-WIRTSCHAFTS-ARCHIV;Neuer Jungfernstieg 21;53.556981, 9.992603;;Mapbox
10541;CENTRO DE INVESTIGACION Y PROMOCION DEL CAMPESINADO;Avenida 20 De Octubre;-16.507084, -68.129719;;Mapbox
16369;FUNDACION ARTIUM DE ALAVA;Calle De Francia;42.849844, -2.668831;;Mapbox
10549;CLEAN POWER L.P. - EV. KYRITSIS AND PARTNERS LIMITED PARTNERSHIP;St;42.733133, -87.822344;;Mapbox
10550;OBSERVATOIRE MÉDITERRANÉEN DE L'ENERGIE;7 Rue Des Dolines;47.211204, 5.925178;;Mapbox
10553;FONDATION MARRAKECH 21;Moulay Abdellah;33.193825, -8.589992;;Mapbox
10555;WIP - KG;Sylvensteinstraße 2;48.112986, 11.538411;;Mapbox
10558;ITI GESELLSCHAFT FUER INGENIEURTECHNISCHE INFORMATIONSVERARBEITUNG MBH;Webergasse 1;51.049274, 13.735108;;Mapbox
10559;AVEVA AB;AVEVA (Sweden);55.60587, 13.00073;;OpenAlexNormalized
10560;FR. FASSMER GMBH UND CO. KG;Industriestraße 2;53.179377, 8.553635;;Mapbox
10564;BRODRENE AA AS;Hyen;61.738136, 5.915564;;Mapbox
10569;NATIONAL TECHNICAL UNIVERSITY OF ATHENS-SHIP DESIGN LABORATORY;Politechniou;37.988194, 23.729617;;Mapbox
10576;DFDS A/S;Sundkrogsgade 11;55.711313, 12.592417;;Mapbox
10577;RFD BEAUFORT LIMITED;Kingsway;54.552744, -5.999955;;Mapbox
10578;UMOE SCHAT HARDING AS;Seimsfoss Bru;59.964895, 5.996286;;Mapbox
10579;MARTEC S. P. A.;Via Dell'industria;45.320244, 9.029601;;Mapbox
10580;BRITISH MARITIME TECNOLOGY LTD;1 Waldegrave Road;51.42679, -0.33428;;Mapbox
10582;PETER DÖHLE SCHIFFAHRTS-KG;Palmaille 33;53.546035, 9.941135;;Mapbox
10583;LEIF HOEGH & CO. AS;Dronningens Gate 40;59.912517, 10.74882;;Mapbox
10584;COLUMBUS SHIPMANAGEMENT GMBH;Weststraße;53.621774, 9.988068;;Mapbox
10585;HARLAND & WOLFF HEAVY INDUSTRIES LTD;Queens Road;54.61194, -5.902394;;Mapbox
10586;STENA REDERI AB;Masthuggskajen;57.700453, 11.934063;;Mapbox
10587;FIRECO AS;Mosseveien 39b;59.223675, 10.915736;;Mapbox
10588;SNECMA MOTEURS;Lieu Dit Forêt De Vernon;49.10634, 1.492551;;Mapbox
10589;NAPA LTD;Napa Valley College;38.29714, -122.28553;;OpenAlexNormalized
10590;NAVALIMPIANTI S.P.A.;Via Iii Armata 18;45.855827, 13.484482;;Mapbox
10591;ROYAL CARIBBEAN CRUISE LINE;Wellington Way;51.348517, -0.466612;;Mapbox
10593;FRESTI-SOCIEDADE DE FORMAÇÃO E GESTÃO DE NAVIOS, LDA.;R Particular;38.650757, -9.20439;;Mapbox
10594;MEYER WERFT - JOS. L. MEYER GMBH;Papenburg;53.283535, 10.392448;;Mapbox
10595;NAVANTIA SA;Calle De Velázquez 132;40.438505, -3.682405;;Mapbox
10599;AKER YARDS SA;STX Europe (France);47.27506, -2.2179;;OpenAlexNormalized
10605;EUROPEAN INFRASTRUCTURE MANAGERS;Rue De La Tourelle - Torekenstraat 21;50.838469, 4.38275;;Mapbox
10606;COMMUNAUTÉ EUROPÉENNE DU RAIL AISBL;Avenue Des Arts - Kunstlaan 53;50.84149, 4.366921;;Mapbox
10608;ASSOCIATION EUROPÉENNE POUR L'INTEROPÉRABILITÉ FERROVIAIRE;Boulevard De L'impératrice - Keizerinlaan 66;50.84816, 4.357478;;Mapbox
10609;UNION DES INDUSTRIES FERROVIAIRES EUROPENNES;Avenue Louise 221;50.825996, 4.364618;;Mapbox
10613;SCIENTIFIC AND TECHNICAL UNIONS - VARNA;Tsar Simeon I;43.24711, 27.911707;;Mapbox
10620;VICEVERSA CONSULTING;05к-312 1a;44.72727, 133.098971;;Mapbox
10627;TÜV ENERGIE CONSULT;Im Mönich 199;51.044723, 6.239127;;Mapbox
10630;FEDERAL AGRICULTURAL RESEARCH CENTRE;Bundesallee 50;52.2897, 10.434529;;Mapbox
10631;MEURICE RECHERCHE ET DEVELOPPEMENT ASBL;Avenue Émile Gryson 1;50.815451, 4.294893;;Mapbox
10632;EUROBIOTEC BRUSSELS SA;Allée De La Recherche - Researchdreef 4;50.817227, 4.26536;;Mapbox
10633;COUNTY ADMINISTRATIVE BOARD OF SODERMANLAND;Stora Torget 7;58.753326, 17.00739;;Mapbox
10634;AMT DER NIEDEROESTERREICHISCHE LANDESREGIERUNG, ABTEILUNG WIRTSCHAFTSFOERDERUNG;Landhausplatz 1;48.201417, 15.633248;;Mapbox
10635;BIC GROUP, S.R.O.;Zochova;48.146083, 17.101792;;Mapbox
10636;UNIVERSITY OF ZILINA;Univerzitná 8215/1;49.203844, 18.755736;;Mapbox
10638;ISERD--MATIMOP;Meged;32.152944, 34.837172;;Mapbox
10642;MINISTRY OF FOREIGN AFFAIRS - DIRECTORATE GENERAL FOR DEVELOPMENT COOPERATION;Piazzale Della Farnesina 1;41.936814, 12.458393;;Mapbox
10643;CENTRE DE COOPÉRATION INTERNATIONALE EN RECHERCHE AGRONOMIQUE POUR LE DÉVELOPPEMENT - AGRICULTURAL RESEARCH CENTRE FOR INTERNATIONAL DEVELOPMENT;42 Rue Scheffer;48.862523, 2.281666;;Mapbox
10644;MINISTÈRE DE L'ENSEIGNEMENT SUPÉRIEUR ET DE LA RECHERCHE - MINISTRY OF HIGHER EDUCATION AND RESEARCH;110 Rue De Grenelle;48.85663, 2.320814;;Mapbox
10646;FEDERAL DEPARTMENT OF FOREIGN AFFAIRS / SWISS AGENCY FOR DEVELOPMENT AND COOPERATION;Bern;46.948715, 7.443638;;Mapbox
10647;BUNDESMINISTERIUM FÜR LAND- U FORSTWIRTSCHAFT, UMWELT U WASSERWIRTSCHAFT - FEDERAL MINISTRY OF AGRICULTURE, FORESTRY, ENVIRONMENT AND WATER MANAGEMENT;Stubenring 1;48.209883, 16.382989;;Mapbox
10648;DANISH MINISTRY OF FOREIGN AFFAIRS, DEPARTMENT OF DEVELOPMENT POLICIES;Asiatisk Plads 2;55.674583, 12.589106;;Mapbox
10649;FEDERALE OVERHEIDSDIENST BUITENLANDSE ZAKEN, BUITENLANDSE HANDEL EN ON TWIKKELIINGSSAMENWERKING - FEDERAL PUBLIC SERVICE FOREIGN AFFAIRS;Karmelietenstraat 15;50.812371, 4.340617;;Mapbox
10650;FÖLDMÜVELÉSÜGYI ÉS VIDÉKFEJLESZTÉSI MINISZTÉRIUM - MINISTRY OF AGRICULTURE AND RURAL DEVELOPMENT;Kossuth Lajos Tér 11;47.506521, 19.048775;;Mapbox
10651;BUNDESMINISTERIUM FÜR ERNAHRUNG, LANDWIRTSCHAFT UND VERBRAUCHERSCHUTZ - FEDERAL MINISTRY OF FOOD, AGRICULTURE AND CONSUMER PROTECTION;Rochusstraße 1;50.720032, 7.059761;;Mapbox
10652;MINISTERSTWO ROLNICTWA I ROZWOJU WSI - MINISTRY OF AGRICULTURE AND RURAL DEVELOPMENT;Wspólna 30;52.247298, 21.190744;;Mapbox
10653;MINISTRY OF HIGHER EDUCATION, SCIENCE AND TECHNOLOGY OF THE REPUBLIC OF SLOVENIA;Kotnikova Ulica 38;46.057351, 14.514765;;Mapbox
10654;LIETUVOS RESPUBLIKOS ZEMES UKIO MINISTERIJA - MINISTRY OF AGRICULTURE OF THE REPUBLIC OF LITHUANIA;Gedimino A. 19;56.228693, 24.406554;;Mapbox
10655;UNITED KINGDOM DEPARTMENT FOR INTERNATIONAL DEVELOPMENT;1 Palace Street;51.4991, -0.1424;;Mapbox
10656;INSTITUTO NACIONAL DE INVESTIGACION Y TECNOLOGIA AGRARIA Y ALIMENTARIA - NATIONAL INSTITUTE FOR AGRICULTURE AND FOOD RESEARCH AND TECHNOLOGY;Calle De La Coruña;40.370447, -3.539506;;Mapbox
10661;INSTITUT POLAIRE FRANCAIS PAUL EMILE VICTOR;Brest;48.389565, -4.486921;;Mapbox
10665;MINISTRY OF FOREIGN AFFAIRS REPUBLIC OF BULGARIA;Sofia;43.419898, 24.626234;;Mapbox
10671;DIRECTORATE FOR CULTURE EDUCATION YOUTH AND CHURCH;Nuuk;64.176, -51.7389;;Mapbox
10679;BIO&SUR - ASOCIACIÓN CIVIL HOSPITAL DE CLÍNICAS DE LA UNIVERSIDAD DE BUENOS AIRES;Pino 2351;-34.824573, -58.424225;;Mapbox
10680;INSTITUT FÜR WISSENSCHAFT UND ETHIK E.V.;Bonner Talweg 57;50.724879, 7.103031;;Mapbox
10683;EPSON FOUNDATION - INSTITUTE OF TECHNOETHICS;Carrer Gran De Gràcia 140;41.401849, 2.15345;;Mapbox
10686;EC BREC INSTYTUT ENERGETYKI ODNAWIALNEJ SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;Fletniowa 47b;52.344852, 20.976371;;Mapbox
10687;ASSOCIACIO ECOINSTITUT D'ECOLOGIA APLICADA;Carrer De La Torre Dels Pardals 69;41.423235, 2.173244;;Mapbox
10691;MAGYAR KORNYEZETGAZDASAGTANI KOSPONT ALAPITVANY;Mészáros Utca 18;47.49488, 19.029058;;Mapbox
10695;FUNDACAO DA FACULDADE DE CIENCIAS E TECNOLOGIA - UNL;Caparica;38.664806, -9.198263;;Mapbox
10697;INSTITUTE OF SOCIOLOGY OF THE HUNGARIAN ACADEMY OF SCIENCES;Úri Utca 49;47.502749, 19.029884;;Mapbox
10699;UNIVERSITEIT TWENTE (UNIVERSITY OF TWENTE);Drienerlolaan 5;52.239843, 6.849933;;Mapbox
10700;INSTITUT FUER SOZIALWISSENSCHAFTLICHE FORSCHUNG E.V.;Jakob-Klar-Straße 9;48.160035, 11.571186;;Mapbox
10701;ARBETSLIVISINSTITUTET;Vanadisvägen 9;59.347192, 18.049144;;Mapbox
10704;ATK ARBETSTAGARKONSULTATION AB;ATK Arbetstagarkonsultation;59.32938, 18.06871;;OpenAlexNormalized
10706;INSTITUTE OF SOCIOLOGY, BULGARIAN ACADEMY OF SCIENCES;1 15;42.686007, 23.299047;;Mapbox
10709;INSTITUTE OF AGRICULTURAL DEVELOPMENT IN CENTRAL AND EASTERN EUROPE;Theodor-Lieser-Straße 2;51.495155, 11.937722;;Mapbox
10711;CENTRO DE INVESTIGACION Y TECNOLOGÍA AGROALIMENTARIA DE ARAGÓN - GOBIERNO DE ARAGÓN;Avenida De Montañana 930;41.678711, -0.829934;;Mapbox
10713;VYZKUMNY USTAV VETERINARNIHO LEKARSTVI - VETERINARY RESEARCH INSTITUTE;Hudcova 70;49.236254, 16.581745;;Mapbox
10714;FRIEDRICH LOEFFLER INSTITUT - BUNDESFORSCHUNGSANSTALT FUER VIRUSKRANKHEITEN DER TIERE;Boddenblick 5a;54.184732, 13.360373;;Mapbox
10715;FINNISH FOOD SAFETY AUTHORITY;Mustialankatu 3;60.228202, 25.021295;;Mapbox
10720;EUROPEAN COMMISSION ON PRESERVATION AND ACCESS;Kloveniersburgwal 29;52.371305, 4.899443;;Mapbox
10721;SLOVENSKY NARODNY ARCHIV;Drotárska Cesta 42;48.155505, 17.083558;;Mapbox
10725;LICHTBLAU E.K.;Loschwitzer Straße 15a;51.054332, 13.7921;;Mapbox
10727;COCKER CONSULTING LTD.;Dunmanway;51.721783, -9.1133;;Mapbox
10914;JOHANNES GUTENBERG - UNIVERSITAET MAINZ;Saarstraße 21;49.995865, 8.246317;;Mapbox
10729;UNIVERSITY OF TASMANIA, THE AUSTRALIAN FOOD SAFETY CENTRE OF EXCELLENCE;Churchill Avenue;-42.913931, 147.341243;;Mapbox
10731;COLEAR CASTILLA SOCIEDAD COOPERATIVEA;Avenida Del Montecillo;41.671792, -3.707455;;Mapbox
10733;GEFLÜGELSPEZIALITÄTEN ZIEGLER;Kramerhof;49.326249, 8.780476;;Mapbox
10735;ALMA MATER STUDIORUM - UNIVERSITÀ DI BOLOGNA;Via Zamboni 33;44.496893, 11.3524;;Mapbox
10736;INSTITUT TECHNIQUE DU LAIT ET DES PRODIUTS LAITIERES;Rue Henri De Boissieu;46.214302, 5.244379;;Mapbox
10744;COOPERATIVA AVICOLA Y GANADERA DE BURGOS;Barrio Del Pilar;40.121773, -3.803711;;Mapbox
10745;SZKOLA GLOWNA GOSPODARSTWA WIEJSKIEGO (WARSAW AGRICULTURAL UNIVERSITY);Nowoursynowska 159c;52.160219, 21.048562;;Mapbox
10749;HYGLOS GMBH;Am Neuland;47.85887, 11.283106;;Mapbox
10751;PITTAS DAIRY INDUSTRIES LTD;Strovolou;35.10684, 33.373094;;Mapbox
10753;SWEDISH UNIVERSITY OF AGRICULTURE (SVERIGES LANTBRUKSUNIVERSITET);Arrheniusplan 2c;59.812574, 17.667787;;Mapbox
10756;LACAVE ALLEMAND & ASSOCIES;1 Allée Des Noyers;46.339008, 6.383457;;Mapbox
10757;INN.TEC. SRL;Via Branze 38;45.563954, 10.231026;;Mapbox
