project_id,minority_qid,group_name_en,rule,matched_text,title
12424665514950381089,Q125564,Manx people,R1,many people,Adverse health outcomes during the diagnostic workup of cancer - An epidemiological study
12432789440927180921,Q125564,Manx people,R1,many people,SUSTAINABLE FUTURE OF EUROPEAN FORESTS FOR DEVELOPING THE BIOECONOMY
12445074317006806784,Q125564,Manx people,R1,many people,REALLIFE: serious gaming and virtual reality to develop 21st century and employability skills
12447625120738823193,Q7325,Jewish people,R1,the news,Cross-lingual Event-centric Open Analytics Research Academy
12448935378131224941,Q7325,Jewish people,R1,the news,Innate Immunity and Host Species Barriers
12451398414889719342,Q125564,Manx people,R1,many people,Incidence and progression of posterior segment eye disease in a population-based cohort in Kenya
12452827072701665946,Q125564,Manx people,R1,many people,Metrology for ultrafast electronics and high-speed communications
12460712045063471164,Q125564,Manx people,R1,many people,GENETIC ANALYSIS OF POLYSACCHARIDE CAPSULE BIOSYNTHESIS AND REGULATION IN STREPTOCOCCUS PNEUMONIAE
12464004408552968030,Q125564,Manx people,R1,many people,Easy Reading: A Framework for Personalised Cognitive Accessibility when using Original Digital Conte
12489186939171024209,Q7325,Jewish people,R1,the news,Activation and articulation of authoritarian attitudes: The importance of the media
12490829710060468022,Q125564,Manx people,R1,many people,Blended Learning Environment for European Prisoners
12504816313710375830,Q2656122,Dom people,R1,do people,"Conversation behaviour in daily life: the effects of situation, hearing loss, and hearing-aid use"
12508355367456025466,Q208551,Laz people,R1,lay people,All our Stories support
12510608304987030387,Q7325,Jewish people,R1,the news,Designing More Effective Data Visualizations
12511962768374476730,Q125564,Manx people,R1,many people,Trauma-focused CBT & exercise for chronic whiplash: addressing all aspects of a chronic condition
12512360643862232116,Q48199,Sámi people,R2,Same,Same same but different!? Moving places for the elderly in the municipalities of Venlo and Venray.
12515988706853331596,Q125564,Manx people,R1,many people,Development of MRI-guided radiation therapy
12519056075414471415,Q2656122,Dom people,R1,do people,About distraction: Cognitive control processes in the service of distraction resistance
12526040187707731658,Q125564,Manx people,R1,many people,Support for desicion in marketing communication
12531253627856347217,Q125564,Manx people,R1,many people,Which treatment works? New approaches to treating emotion perception deficits after brain injury
12553352817011919897,Q125564,Manx people,R1,many people,A telehealth application for the assessment and treatment of disordered speech in Parkinson's diseas
12570201937417393933,Q125564,Manx people,R1,many people,"An autonomous, modular robotic platform, enabling disinfection and telepresence in a care setting"
12575132010953260629,Q125564,Manx people,R1,many people,A HUMANITARIAN DRONE FOR THE RAPID DETECTION OF LANDMINES AND OTHER EXPLOSIVE REMNANTS OF WAR
12577105896429725829,Q7325,Jewish people,R1,the news,Oral history and memory(es) of the practices and habits of news consumption and of the experience an
12583733377328642808,Q125564,Manx people,R1,many people,Advanced sensor-based design and development of wearable prosthetic socket for amputees
12602086799202545494,Q125564,Manx people,R1,many people,Trial to Evaluate Anti-fibrinolytic Therapy in Thrombocytopenia (TREATT)
12622383208408903151,Q125564,Manx people,R1,many people,Sounds Asleep - Towards better sleep quality with biometric noise metering and mediation
12628580043201190837,Q125564,Manx people,R1,many people,ECO ART
12630815883594408516,Q125564,Manx people,R1,many people,Rapid evaluation of the COVID-19 pandemic response in palliative and end of life care: national deli
12633542962384044671,Q48199,Sámi people,R2,Same,A Trial of Same-Day Testing and Treatment to Improve Outcomes among Symptomatic Patients Newly Diagn
12634078278922116005,Q125564,Manx people,R1,many people,High-risk behaviour : an evil to root out
12637237740335129237,Q7325,Jewish people,R1,the news,"Coupled carbon, water and heat fluxes over the global land surface"
12644036773091377698,Q7325,Jewish people,R1,the news,Children and Youth in the news
12647051741443401135,Q7325,Jewish people,R1,the news,"Resolving the Tussle in the Internet: Mapping, Architecture, and Policy Making"
12655535088328132077,Q125564,Manx people,R1,many people,"Neurobehavioural mechanisms of addiction: vulnerability, circuits and drug memories"
12655579489655077644,Q7325,Jewish people,R1,the news,Inside the filter bubble: A framework for deep semantic analysis of mobile news consumption traces
12669459540551992484,Q125564,Manx people,R1,many people,Enhancing Multilingualism Among Teenage Entrepreneurs 2
12681231180444273288,Q125564,Manx people,R1,many people,Online Learning Platform against online Hate
12687607718827522762,Q125564,Manx people,R1,many people,Using cognitive biases to increase risk perceptions of endocrine-disrupting chemicals: ReBIAS
12688535106334845287,Q7325,Jewish people,R1,the news,Measuring and Mitigating Risks of AI-driven Information Targeting
12715690194596704796,Q125564,Manx people,R1,many people,"Implementing comprehensive, integrated, community-based health care for vulnerable communities in So"
12716844124643129751,Q125564,Manx people,R1,many people,Improved patient outcomes through dosage individualisation of the newer immunosuppressant drugs
12718562866970736414,Q125564,Manx people,R1,many people,Dance it All!
12724005314679118703,Q125564,Manx people,R1,many people,Digital Education for Social Innovation Reframed Entrepreneurship
12735858852734054505,Q125564,Manx people,R1,many people,MIGRATION AT OUR GATES
12736721951366635042,Q125564,Manx people,R1,many people,Open Hearts and Welcoming Communities for Immigrants and Refugees
12737469497682629834,Q125564,Manx people,R1,many people,LEARNING OBTAINED BY REINFORCED ATTITUDES THROUGH ORIGINAL READING AND RESEARCH BY YOUNGSTERS
12737668427760985718,Q125564,Manx people,R1,many people,Remote working as a sustainable working environment
12745128855977686961,Q125564,Manx people,R1,many people,European Future - Skills
12745505824696295707,Q2656122,Dom people,R1,do people,How do people experience and respond to social control from their partner? Three daily diary studies
12751881250199937512,Q125564,Manx people,R1,many people,A new direction for TB control in highly endemic countries: a RCT of active case finding
12759760915729597393,Q7325,Jewish people,R1,the news,Namibia's road to independence in the Finnish-Swedish press 1966-1990
12763660776277449049,Q125564,Manx people,R1,many people,Attitudes and Understanding in Dialect Levelling - AUDiaL
12765945354756400086,Q125564,Manx people,R1,many people,Diagnose Nature &amp; Preserve Nature
12765951456719070917,Q7325,Jewish people,R1,the news,Countering disinformation: enhancing journalistic legitimacy in public service media
12767898328494561461,Q125564,Manx people,R1,many people,"Migration- Past, Present and Future"
12768465331579389543,Q2656122,Dom people,R1,do people,Planning for a greener city
12770862245092978768,Q208551,Laz people,R1,lay people,Survival and Success on Medieval Borders: Cistercian Houses in Medieval Scotland and Pomerania
12781768004109319105,Q125564,Manx people,R1,many people,DE-COMPASS Prediction Model: A clinical prediction model to assess individual risk of outcome of tap
12784345581610205563,Q7325,Jewish people,R1,the news,Living to Die
12785827343563334164,Q2656122,Dom people,R1,do people,Understanding Social Media Monitoring
12787301955765323501,Q125564,Manx people,R1,many people,VITAL MIND
12801531710215106607,Q7325,Jewish people,R1,the news,Media Education and News Literacy to yoUth against FAke news recepTion and implicatiOnS
12803531018972391114,Q125564,Manx people,R1,many people,Mathematics in Antiquity and the Middle Ages
12818780264237109713,Q125564,Manx people,R1,many people,Studying social cognition using robotic eye-gaze: individual differences and contextual modulators
12819609481771621415,Q48199,Sámi people,R2,Same,Minority Stress and Mental Health among Same-Sex Couples
12820117115146715617,Q2656122,Dom people,R1,do people,Navigating perceived overdiagnosis and overtreatment: a sociological analysis of the experiences of 
12825818272844760448,Q125564,Manx people,R1,many people,Cost-effective electric vehicle charging for public spaces by novel coreless wireless charger techno
12826530737319089077,Q125564,Manx people,R1,many people,TREES: To Reinforce European Environment Sustainability
12830903543600061426,Q125564,Manx people,R1,many people,"Religion, Justice and Well-Being: the normative foundations of public policy in a multi-faith societ"
12840587307996177218,Q125564,Manx people,R1,many people,The role of early childhood education in the perception of the world of work and work by children
12842278471385957068,Q125564,Manx people,R1,many people,"Virus Watch: Understanding community incidence, symptom profiles, and transmission of COVID-19 in re"
12867119126612764733,Q48199,Sámi people,R2,Same,"Marriage, Migration and Sexuality: African Migrants in Interracial Same-sex Partnerships"
12905370512735564098,Q2656122,Dom people,R1,do people,"Ecosystem Services, Wellbeing and Justice: Developing Tools for Research and Development Practice"
12905654806156803968,Q125564,Manx people,R1,many people,Between Magna Carta and the Parliamentary State: the Fine Rolls of King Henry III 1248-1272
12906251638928975278,Q125564,Manx people,R1,many people,Informal entrepreneurship as a sign of lack of social inclusion in continuing training
12908334552219189091,Q7325,Jewish people,R1,the news,PROFS - New Approach for Weldability and Process Robustness Testing for spot welding
12924603365928524429,Q48199,Sámi people,R2,Same,Same-day Test for Antibiotic Resistance (STAR)
12932970439298239930,Q125564,Manx people,R1,many people,A new approach to European citizenship
12938812375866007336,Q125564,Manx people,R1,many people,A novel Free-Air Diesel and Ozone Enrichment (FADOE) research platform
12943086115688038132,Q7325,Jewish people,R1,the news,Learning In Circles
12955322633280237001,Q125564,Manx people,R1,many people,Lessons from Less Heard
12965929732491076658,Q125564,Manx people,R1,many people,Musical Subjectivities
